currency,user_id,id,amount_native,amount_usd,requested_at,finished_at
PEPE,45865193,116563,17.44993762,20878.42757,2020-01-23 17:48:49,2020-01-24 01:00:36
UNI,43211499,116562,19.11104385,693.8328974,2020-01-23 17:36:53,2020-01-25 10:00:17
PEPE,47038021,116561,17.44670863,1146.34728,2020-01-23 17:28:55,2020-01-24 01:00:36
UNI,43185694,116555,17.78123002,567.7310328,2020-01-23 17:14:39,2020-01-25 10:00:17
UNI,45935527,116554,58.80079945,4457.481666,2020-01-23 17:09:56,2020-01-25 10:00:17
MATIC,47626266,116546,19.66803707,611.308768,2020-01-23 17:02:08,2020-01-24 02:00:16
SUSHI,47626266,116544,17.46285933,637.5473587,2020-01-23 17:01:42,2020-01-24 02:00:19
USDC,47626266,116543,17.51618064,610.4710609,2020-01-23 17:01:39,2020-01-25 10:00:09
BTC,46832388,116542,17.45199301,1676.731567,2020-01-23 17:01:31,2020-01-25 10:00:05
UNI,47626266,116540,17.71212643,561.1781667,2020-01-23 17:01:22,2020-01-25 10:00:17
UNI,46832388,116537,17.76885811,566.5578451,2020-01-23 17:00:40,2020-01-25 10:00:17
PEPE,47626266,116536,17.44716867,3957.610964,2020-01-23 17:00:31,2020-01-24 01:00:36
USDC,43513174,116530,17.58985396,689.3323691,2020-01-23 16:49:39,2020-01-25 10:00:09
SHIB,44062114,116528,20.8674832,748.9222149,2020-01-23 16:45:53,2020-01-24 02:00:12
PEPE,46919490,116525,17.44697919,2799.70534,2020-01-23 16:41:00,2020-01-24 01:00:36
PEPE,46919490,116524,17.44660878,536.1942702,2020-01-23 16:40:27,2020-01-24 01:00:36
PEPE,46179084,116523,17.44670862,1146.272827,2020-01-23 16:37:07,2020-01-24 01:00:35
PEPE,45378676,116519,17.44661834,594.5961592,2020-01-23 16:29:52,2020-01-24 01:00:35
UNI,43266446,116516,34.41274164,2144.842488,2020-01-23 16:15:50,2020-01-25 10:00:17
PEPE,47075429,116513,17.44665613,825.5510627,2020-01-23 16:12:06,2020-01-24 01:00:35
SUSHI,44519726,116512,17.47787137,731.3552867,2020-01-23 16:11:54,2020-01-24 02:00:19
BTC,44519539,116511,17.4477194,771.306791,2020-01-23 16:11:02,2020-01-25 10:00:05
PEPE,42894389,116509,17.44744097,5621.606893,2020-01-23 16:04:29,2020-01-24 01:00:35
SHIB,47626266,116506,19.11104385,639.5978413,2020-01-23 16:00:54,2020-01-24 02:00:12
MATIC,43864876,116505,18.11238279,558.5704436,2020-01-23 16:00:31,2020-01-24 02:00:16
PEPE,47626266,116504,17.44680806,1753.965014,2020-01-23 16:00:30,2020-01-24 01:00:35
USDC,43864876,116502,17.45326649,543.1265708,2020-01-23 15:59:57,2020-01-25 10:00:09
UNI,43864876,116501,17.77949577,567.5665795,2020-01-23 15:59:39,2020-01-25 10:00:17
UNI,47393578,116493,18.78295834,662.7216293,2020-01-23 15:41:15,2020-01-25 10:00:16
USDC,43862918,116492,17.54789496,644.4186671,2020-01-23 15:40:16,2020-01-25 10:00:09
UNI,44583247,116486,23.98556777,1156.067942,2020-01-23 15:25:37,2020-01-25 10:00:16
USDC,44029309,116485,17.51354743,607.6524212,2020-01-23 15:22:15,2020-01-25 10:00:09
USDC,47315022,116482,17.4965418,589.4492807,2020-01-23 15:15:19,2020-01-25 10:00:09
MATIC,47626266,116479,17.68441558,544.0619029,2020-01-23 15:01:38,2020-01-24 02:00:16
UNI,46906949,116476,20.57066281,832.2437548,2020-01-23 15:00:27,2020-01-25 10:00:16
PEPE,43756836,116474,17.44664337,747.5612467,2020-01-23 14:55:19,2020-01-24 01:00:35
BTC,43700728,116470,17.44710808,641.7901831,2020-01-23 14:49:27,2020-01-25 10:00:05
PEPE,47535129,116469,17.44679377,1666.632124,2020-01-23 14:48:37,2020-01-24 01:00:35
PEPE,43700728,116468,17.44663172,676.3627502,2020-01-23 14:48:32,2020-01-24 01:00:35
USDC,46660003,116466,17.51372791,607.8456171,2020-01-23 14:40:32,2020-01-25 10:00:09
PEPE,47280413,116463,17.44666201,861.4788411,2020-01-23 14:36:01,2020-01-24 01:00:35
PEPE,42704358,116460,17.44660917,538.5391418,2020-01-23 14:31:29,2020-01-24 01:00:35
DOT,42914357,116459,19.85004669,724.3169825,2020-01-23 14:31:08,2020-01-24 02:00:17
UNI,43857076,116458,22.53294671,1018.320672,2020-01-23 14:26:46,2020-01-25 10:00:16
PEPE,43156375,116457,17.44661073,548.1065923,2020-01-23 14:24:56,2020-01-24 01:00:34
DOT,46489614,116456,19.99413802,735.6069952,2020-01-23 14:22:22,2020-01-24 02:00:17
UNI,46971168,116455,17.51318615,542.3133159,2020-01-23 14:21:52,2020-01-25 10:00:16
PEPE,43937359,116454,17.44662608,641.8910828,2020-01-23 14:20:09,2020-01-24 01:00:34
UNI,43537933,116448,17.77949577,567.5665795,2020-01-23 14:14:02,2020-01-25 10:00:16
UNI,43526701,116446,17.78604711,568.1878218,2020-01-23 14:12:34,2020-01-25 10:00:16
XRP,47554714,116445,263.783004,15846.6961,2020-01-23 14:12:25,2020-01-24 02:00:30
DOT,47552021,116444,19.77681789,718.5792745,2020-01-23 14:11:50,2020-01-24 02:00:17
MATIC,47552021,116443,37.08694297,1201.828088,2020-01-23 14:11:09,2020-01-24 02:00:16
USDC,42819903,116441,17.51067579,604.578568,2020-01-23 14:10:17,2020-01-25 10:00:09
XRP,43000639,116440,17.77949577,556.6901299,2020-01-23 14:09:54,2020-01-24 02:00:30
PEPE,42806823,116439,17.46033726,84429.71204,2020-01-23 14:03:30,2020-01-24 01:00:34
UNI,47626266,116437,17.44663804,536.0027779,2020-01-23 14:01:04,2020-01-25 10:00:16
UNI,46008861,116434,18.5251627,638.2757175,2020-01-23 13:56:11,2020-01-25 10:00:16
MATIC,46267072,116432,18.33765296,566.2073406,2020-01-23 13:54:45,2020-01-24 02:00:16
SUSHI,46267072,116431,17.44993997,556.816271,2020-01-23 13:54:35,2020-01-24 02:00:19
PEPE,47792528,116430,17.44664111,733.776811,2020-01-23 13:49:39,2020-01-24 01:00:34
UNI,45819800,116428,18.00669451,589.1110872,2020-01-23 13:48:37,2020-01-25 10:00:16
USDC,45819800,116426,17.47015502,561.2043676,2020-01-23 13:48:20,2020-01-25 10:00:09
UNI,43271026,116420,34.09095978,2114.328974,2020-01-23 13:42:29,2020-01-25 10:00:15
BTC,47947360,116418,17.44666364,547.6301919,2020-01-23 13:39:25,2020-01-25 10:00:05
SUSHI,46703292,116415,17.45147655,566.4180994,2020-01-23 13:31:51,2020-01-24 02:00:19
BTC,44728046,116414,17.44686159,589.5685801,2020-01-23 13:25:38,2020-01-25 10:00:05
UNI,44246260,116412,18.44526981,630.6997385,2020-01-23 13:16:08,2020-01-25 10:00:15
UNI,43864876,116409,17.77949577,567.5665795,2020-01-23 13:07:04,2020-01-25 10:00:15
MATIC,43864876,116408,18.11238279,558.5704436,2020-01-23 13:05:27,2020-01-24 02:00:16
SUSHI,42664725,116407,17.45194867,569.368327,2020-01-23 13:04:33,2020-01-24 02:00:19
UNI,42664725,116406,21.60940372,930.7441328,2020-01-23 13:04:20,2020-01-25 10:00:15
SUSHI,47626266,116402,17.45990477,619.0847775,2020-01-23 13:01:14,2020-01-24 02:00:18
USDC,47626266,116401,17.45043848,540.0994173,2020-01-23 13:01:10,2020-01-25 10:00:08
UNI,47626266,116399,19.0262299,685.7902696,2020-01-23 13:00:59,2020-01-25 10:00:15
USDC,44156479,116396,17.46658197,557.3797123,2020-01-23 13:00:33,2020-01-25 10:00:08
UNI,42892016,116391,53.2202415,3928.29574,2020-01-23 12:48:26,2020-01-25 10:00:15
SHIB,46863579,116388,17.92077858,565.513299,2020-01-23 12:40:40,2020-01-24 02:00:12
BTC,46801417,116384,17.44866365,971.3594479,2020-01-23 12:35:23,2020-01-25 10:00:05
PEPE,47409382,116379,17.4466401,727.587424,2020-01-23 12:15:41,2020-01-24 01:00:34
UNI,47003357,116375,25.76878427,1325.164487,2020-01-23 12:09:54,2020-01-25 10:00:15
BTC,42838331,116374,17.44707055,633.837787,2020-01-23 12:05:11,2020-01-25 10:00:05
PEPE,42838331,116373,17.44698998,2865.641251,2020-01-23 12:04:48,2020-01-24 01:00:34
SUSHI,46847147,116366,17.4499807,557.0707683,2020-01-23 12:00:01,2020-01-24 02:00:18
USDC,46847147,116365,17.49718799,590.1409724,2020-01-23 11:59:00,2020-01-25 10:00:08
PEPE,43356821,116363,17.4466143,569.9132679,2020-01-23 11:56:42,2020-01-24 01:00:34
BTC,43314789,116359,17.45076984,1417.584859,2020-01-23 11:35:12,2020-01-25 10:00:05
PEPE,46826139,116358,17.44771119,7272.9242,2020-01-23 11:33:53,2020-01-24 01:00:34
BTC,46826139,116357,17.45101485,1469.494297,2020-01-23 11:33:19,2020-01-25 10:00:05
UNI,47268845,116354,17.78671067,568.250745,2020-01-23 11:26:13,2020-01-25 10:00:15
UNI,45621691,116352,20.7761549,851.7298927,2020-01-23 11:10:14,2020-01-25 10:00:14
PEPE,45621691,116348,17.44673945,1334.671169,2020-01-23 11:05:55,2020-01-24 01:00:34
MATIC,47626266,116345,17.64309332,542.6610345,2020-01-23 11:03:32,2020-01-24 02:00:16
SUSHI,47626266,116342,17.446609,536.0015601,2020-01-23 11:03:08,2020-01-24 02:00:18
USDC,47626266,116341,17.48378214,575.7911009,2020-01-23 11:03:04,2020-01-25 10:00:08
UNI,47626266,116339,17.8185807,571.2728747,2020-01-23 11:02:51,2020-01-25 10:00:14
PEPE,42832906,116333,17.44664204,739.4242757,2020-01-23 10:47:21,2020-01-24 01:00:34
BTC,47129348,116330,17.44702109,623.3594668,2020-01-23 10:43:46,2020-01-25 10:00:05
MATIC,43497025,116328,21.1922796,662.9822004,2020-01-23 10:39:49,2020-01-24 02:00:15
USDC,43497025,116326,18.07879451,1212.703546,2020-01-23 10:39:24,2020-01-25 10:00:08
BTC,43497025,116325,17.45005363,1265.84677,2020-01-23 10:39:11,2020-01-25 10:00:05
SUSHI,44643808,116318,17.44999077,557.1337308,2020-01-23 10:11:40,2020-01-24 02:00:18
UNI,44643808,116316,20.81732442,855.633862,2020-01-23 10:09:35,2020-01-25 10:00:14
XRP,43754323,116315,17.48916303,538.6449021,2020-01-23 10:07:11,2020-01-24 02:00:30
XRP,43754323,116314,19.11104385,639.4506493,2020-01-23 10:06:58,2020-01-24 02:00:30
UNI,46031639,116313,18.77815683,662.266318,2020-01-23 10:03:19,2020-01-25 10:00:14
PEPE,47626266,116301,17.44665507,819.0595906,2020-01-23 10:00:29,2020-01-24 01:00:34
PEPE,46906602,116299,17.44673383,1300.326031,2020-01-23 09:59:24,2020-01-24 01:00:33
PEPE,43393120,116297,17.44664537,759.7667033,2020-01-23 09:57:50,2020-01-24 01:00:33
UNI,44406143,116295,20.88649047,862.192651,2020-01-23 09:49:37,2020-01-25 10:00:14
UNI,43271026,116294,33.99966753,2105.672031,2020-01-23 09:47:55,2020-01-25 10:00:14
SUSHI,43755432,116292,17.45997344,619.5139132,2020-01-23 09:42:39,2020-01-24 02:00:18
UNI,43242267,116286,44.0775704,3061.326359,2020-01-23 09:39:03,2020-01-25 10:00:14
SUSHI,43815775,116282,17.4494878,553.9907264,2020-01-23 09:37:15,2020-01-24 02:00:18
BTC,43815775,116280,17.44813643,859.6604458,2020-01-23 09:36:50,2020-01-25 10:00:05
PEPE,47845920,116278,17.44662326,624.6636911,2020-01-23 09:32:59,2020-01-24 01:00:33
MATIC,46823796,116277,17.88098867,550.7259382,2020-01-23 09:32:12,2020-01-24 02:00:15
BTC,42666792,116276,17.44841405,918.4782995,2020-01-23 09:31:35,2020-01-25 10:00:05
MATIC,45495277,116275,19.79247673,615.5274037,2020-01-23 09:31:16,2020-01-24 02:00:15
USDC,45495277,116274,17.78128856,894.2475697,2020-01-23 09:29:35,2020-01-25 10:00:08
MATIC,47552021,116273,21.94058353,688.3504946,2020-01-23 09:29:19,2020-01-24 02:00:15
XRP,44029309,116268,19.44393087,660.1407792,2020-01-23 09:25:09,2020-01-24 02:00:30
PEPE,47760307,116266,17.44660875,536.0083404,2020-01-23 09:22:47,2020-01-24 01:00:33
PEPE,43332505,116265,17.44745851,5728.812096,2020-01-23 09:20:18,2020-01-24 01:00:33
SHIB,43406065,116263,23.59972187,918.9823313,2020-01-23 09:18:40,2020-01-24 02:00:11
PEPE,47811685,116261,17.44664241,741.6792338,2020-01-23 09:15:17,2020-01-24 01:00:33
UNI,47811685,116260,19.56799278,737.1638585,2020-01-23 09:15:07,2020-01-25 10:00:14
UNI,44961825,116259,23.97573142,1155.135193,2020-01-23 09:11:42,2020-01-25 10:00:14
PEPE,47626266,116245,17.44664344,747.9908788,2020-01-23 09:00:27,2020-01-24 01:00:33
UNI,44977186,116244,18.11238279,599.133159,2020-01-23 08:56:20,2020-01-25 10:00:14
BTC,46114991,116242,17.44661208,536.7052679,2020-01-23 08:53:36,2020-01-25 10:00:04
UNI,44795041,116241,29.75213661,1702.892667,2020-01-23 08:52:12,2020-01-25 10:00:13
MATIC,47020335,116240,21.78449779,683.059023,2020-01-23 08:48:20,2020-01-24 02:00:15
SUSHI,47020335,116239,17.58448611,1397.574308,2020-01-23 08:48:15,2020-01-24 02:00:18
USDC,47020335,116238,17.51158115,605.5476816,2020-01-23 08:48:09,2020-01-25 10:00:07
BTC,47020335,116236,17.44999672,1253.7886,2020-01-23 08:47:53,2020-01-25 10:00:04
BTC,47604288,116233,17.47192251,5899.075043,2020-01-23 08:42:58,2020-01-25 10:00:04
PEPE,47604288,116232,17.45106765,27783.9193,2020-01-23 08:42:48,2020-01-24 01:00:32
PEPE,43841242,116227,17.44664204,739.4242757,2020-01-23 08:24:56,2020-01-24 01:00:32
USDC,43523581,116226,18.11563121,1252.134241,2020-01-23 08:21:47,2020-01-25 10:00:07
UNI,43808748,116222,26.95180876,1437.346803,2020-01-23 08:20:14,2020-01-25 10:00:13
MATIC,43329437,116221,17.54851282,539.4546556,2020-01-23 08:18:33,2020-01-24 02:00:15
UNI,42805319,116220,32.95717988,2006.816361,2020-01-23 08:13:32,2020-01-25 10:00:13
BTC,44507829,116219,17.4467518,566.3071807,2020-01-23 08:11:47,2020-01-25 10:00:04
MATIC,47626266,116215,17.44672127,536.0038144,2020-01-23 08:01:38,2020-01-24 02:00:15
SUSHI,43582387,116212,17.77949577,2616.159591,2020-01-23 08:01:12,2020-01-24 02:00:18
PEPE,47626266,116210,17.44662518,636.3915075,2020-01-23 08:00:26,2020-01-24 01:00:32
UNI,46951375,116208,24.95656706,1248.144606,2020-01-23 07:50:37,2020-01-25 10:00:13
UNI,43525646,116206,17.81278447,570.7232374,2020-01-23 07:48:28,2020-01-25 10:00:13
UNI,43231504,116204,18.77815683,662.266318,2020-01-23 07:47:37,2020-01-25 10:00:13
BTC,46511765,116201,17.44846503,929.2792515,2020-01-23 07:43:51,2020-01-25 10:00:04
PEPE,46914386,116200,17.44668551,1005.099228,2020-01-23 07:42:27,2020-01-24 01:00:32
USDC,46231329,116196,27.5543752,11355.54362,2020-01-23 07:41:28,2020-01-25 10:00:07
UNI,46231329,116195,177.5882072,15721.70021,2020-01-23 07:41:10,2020-01-25 10:00:13
PEPE,47744167,116193,17.44661045,546.3746381,2020-01-23 07:38:56,2020-01-24 01:00:32
USDC,47471437,116190,17.56311921,660.7149882,2020-01-23 07:36:28,2020-01-25 10:00:07
PEPE,47744167,116189,17.44661218,556.9527004,2020-01-23 07:36:07,2020-01-24 01:00:32
MATIC,47334950,116186,21.44895104,671.6836338,2020-01-23 07:34:36,2020-01-24 02:00:15
PEPE,43437037,116185,17.44669873,1085.879211,2020-01-23 07:32:34,2020-01-24 01:00:32
UNI,44587014,116183,101.823062,8537.141092,2020-01-23 07:31:09,2020-01-25 10:00:13
USDC,42633791,116180,17.46526167,555.9664372,2020-01-23 07:29:01,2020-01-25 10:00:07
UNI,43402317,116176,20.10970491,788.5326359,2020-01-23 07:19:17,2020-01-25 10:00:13
UNI,43572413,116172,90.68175328,7480.647488,2020-01-23 07:10:34,2020-01-25 10:00:13
UNI,45738922,116168,19.11104385,693.8328974,2020-01-23 07:06:34,2020-01-25 10:00:13
PEPE,43609075,116167,17.44665455,815.8772213,2020-01-23 07:03:34,2020-01-24 01:00:32
UNI,43271307,116166,245.265887,22139.35162,2020-01-23 07:02:52,2020-01-25 10:00:13
MATIC,47626266,116165,17.44661108,536.000079,2020-01-23 07:01:37,2020-01-24 02:00:15
USDC,47626266,116163,17.46950272,560.5061389,2020-01-23 07:01:09,2020-01-25 10:00:07
UNI,47626266,116162,19.15926953,698.4059794,2020-01-23 07:00:58,2020-01-25 10:00:13
UNI,43821890,116160,17.57976356,548.6266318,2020-01-23 06:58:25,2020-01-25 10:00:12
BTC,43806844,116157,17.4556086,2442.743585,2020-01-23 06:57:15,2020-01-25 10:00:04
UNI,44029309,116155,17.87936188,577.0365533,2020-01-23 06:57:07,2020-01-25 10:00:12
USDC,46879070,116154,17.48874769,581.1063149,2020-01-23 06:56:10,2020-01-25 10:00:07
SUSHI,46879070,116153,17.45481314,587.2679424,2020-01-23 06:55:55,2020-01-24 02:00:18
BTC,46943379,116152,17.44694601,607.4529889,2020-01-23 06:54:32,2020-01-25 10:00:04
BTC,45475697,116151,17.44709963,639.9996067,2020-01-23 06:50:00,2020-01-25 10:00:04
MATIC,43864876,116149,18.11238279,558.5704436,2020-01-23 06:37:14,2020-01-24 02:00:15
USDC,43864876,116147,17.45326649,543.1265708,2020-01-23 06:36:00,2020-01-25 10:00:07
UNI,43813010,116143,49.12145353,3539.621179,2020-01-23 06:31:05,2020-01-25 10:00:12
SUSHI,46496197,116142,17.46824641,671.2103734,2020-01-23 06:23:40,2020-01-24 02:00:18
SHIB,43124197,116140,683.22065,41975.13651,2020-01-23 06:19:14,2020-01-24 02:00:11
MATIC,46904516,116139,18.59065119,574.7842479,2020-01-23 06:18:45,2020-01-24 02:00:14
USDC,43908972,116138,17.57120239,669.3673743,2020-01-23 06:16:56,2020-01-25 10:00:07
BTC,43546694,116135,17.44826311,886.5000076,2020-01-23 06:15:33,2020-01-25 10:00:04
UNI,43546694,116134,27.69970981,1508.267796,2020-01-23 06:15:15,2020-01-25 10:00:12
UNI,47321523,116130,18.11238279,599.133159,2020-01-23 06:10:34,2020-01-25 10:00:12
UNI,47661157,116129,17.64634096,554.9399477,2020-01-23 06:08:24,2020-01-25 10:00:12
UNI,43945536,116125,18.82165967,666.391549,2020-01-23 05:56:39,2020-01-25 10:00:12
SUSHI,43284787,116123,17.50711443,914.0906241,2020-01-23 05:54:37,2020-01-24 02:00:18
SUSHI,46887395,116122,17.47323971,702.4127672,2020-01-23 05:49:28,2020-01-24 02:00:18
USDC,43706155,116118,17.45944178,549.7367181,2020-01-23 05:47:28,2020-01-25 10:00:06
SUSHI,43706155,116117,17.45022105,558.5727303,2020-01-23 05:46:43,2020-01-24 02:00:18
PEPE,43706155,116116,17.44662157,614.3588276,2020-01-23 05:46:21,2020-01-24 01:00:32
UNI,46787913,116114,22.62493814,1027.043916,2020-01-23 05:43:34,2020-01-25 10:00:12
UNI,43609826,116111,38.82223186,2562.979919,2020-01-23 05:32:49,2020-01-25 10:00:12
MATIC,46788440,116106,30.31913487,972.3922401,2020-01-23 05:19:39,2020-01-24 02:00:14
SUSHI,46788440,116104,17.52112207,1001.622202,2020-01-23 05:18:59,2020-01-24 02:00:17
USDC,46788440,116103,18.86948054,2059.068768,2020-01-23 05:18:42,2020-01-25 10:00:06
DOT,46788440,116101,18.30034129,602.8926517,2020-01-23 05:18:00,2020-01-24 02:00:17
UNI,46788440,116100,24.10434916,1167.33159,2020-01-23 05:17:38,2020-01-25 10:00:11
BTC,46788440,116099,17.45382991,2065.904967,2020-01-23 05:17:27,2020-01-25 10:00:04
SHIB,47746467,116096,44.15080554,2198.123766,2020-01-23 05:09:26,2020-01-24 02:00:11
PEPE,47626266,116090,17.44660875,536.0223767,2020-01-23 05:00:30,2020-01-24 01:00:31
SUSHI,47245773,116085,17.46055472,623.1461876,2020-01-23 04:30:45,2020-01-24 02:00:17
UNI,43222798,116084,20.81366897,855.2872281,2020-01-23 04:23:45,2020-01-25 10:00:11
UNI,43533414,116082,24.16533971,1173.115122,2020-01-23 04:16:40,2020-01-25 10:00:11
UNI,45823368,116081,17.56683867,547.4010076,2020-01-23 04:13:03,2020-01-25 10:00:11
PEPE,47626266,116080,17.44660887,536.7066959,2020-01-23 04:02:38,2020-01-24 01:00:31
BTC,47809359,116079,17.44684593,586.2502524,2020-01-23 03:55:11,2020-01-25 10:00:04
USDC,42974529,116075,17.45200119,541.7721669,2020-01-23 03:44:00,2020-01-25 10:00:06
UNI,47251343,116073,854.2325221,79885.65143,2020-01-23 03:11:40,2020-01-25 10:00:11
BTC,43257316,116072,17.45337684,1969.91463,2020-01-23 03:09:39,2020-01-25 10:00:04
UNI,42783838,116069,17.56644808,547.3639686,2020-01-23 03:07:21,2020-01-25 10:00:11
UNI,46351596,116065,100.351532,8397.600748,2020-01-23 03:01:51,2020-01-25 10:00:11
SHIB,47626266,116064,17.44660978,536.0000642,2020-01-23 03:01:21,2020-01-24 02:00:11
MATIC,46351596,116063,21.6217592,677.5420129,2020-01-23 03:01:01,2020-01-24 02:00:14
XRP,47626266,116062,17.44660978,536.0000641,2020-01-23 03:01:01,2020-01-24 02:00:30
DOT,46303554,116060,17.79315675,563.1531344,2020-01-23 02:59:06,2020-01-24 02:00:17
UNI,43513174,116058,25.58276153,1307.524564,2020-01-23 02:50:12,2020-01-25 10:00:11
UNI,43595158,116056,19.93699623,772.1552404,2020-01-23 02:34:39,2020-01-25 10:00:11
UNI,44226094,116054,20.78879444,852.9284581,2020-01-23 02:19:18,2020-01-25 10:00:11
EUROC,43790795,116053,17.44662003,536.0007178,2020-01-23 02:05:15,2020-01-24 01:00:08
MATIC,43864876,116052,17.77949577,547.2852218,2020-01-23 02:05:14,2020-01-24 02:00:14
SUSHI,47270911,116049,17.48386931,768.8355024,2020-01-23 01:56:18,2020-01-24 02:00:17
SUSHI,43864876,116048,17.46013077,620.4970008,2020-01-23 01:56:13,2020-01-24 02:00:17
USDC,43864876,116046,17.45659536,546.6898561,2020-01-23 01:46:43,2020-01-25 10:00:06
MATIC,43864876,116043,17.77949577,547.2852218,2020-01-23 01:41:03,2020-01-24 02:00:12
UNI,43864876,116041,17.77949577,567.5665795,2020-01-23 01:38:16,2020-01-25 10:00:11
MATIC,43864876,116040,18.11238279,558.5704436,2020-01-23 01:35:24,2020-01-24 02:00:12
UNI,43864876,116036,18.11238279,599.133159,2020-01-23 01:27:16,2020-01-25 10:00:11
MATIC,47626266,116031,18.32596011,565.8109404,2020-01-23 01:01:41,2020-01-24 02:00:12
SUSHI,47626266,116029,17.45415588,583.160879,2020-01-23 01:01:16,2020-01-24 02:00:17
PEPE,47626266,116027,17.4466943,1058.817069,2020-01-23 01:00:26,2020-01-24 01:00:31
USDC,46131767,116025,17.80994326,924.9201002,2020-01-23 00:47:01,2020-01-25 10:00:06
UNI,46131767,116023,23.4168814,1102.141287,2020-01-23 00:46:07,2020-01-25 10:00:10
PEPE,43764502,116022,17.44663123,673.3638696,2020-01-23 00:45:29,2020-01-24 01:00:30
UNI,46868217,116021,17.75042156,564.8095683,2020-01-23 00:38:44,2020-01-25 10:00:10
DOT,47348565,116020,17.61039241,548.832969,2020-01-23 00:37:56,2020-01-24 02:00:17
PEPE,43640855,116019,17.44674869,1391.178567,2020-01-23 00:36:54,2020-01-24 01:00:30
UNI,46034367,116017,50.73531081,3692.657949,2020-01-23 00:36:28,2020-01-25 10:00:10
SHIB,43549386,116016,44.0775704,2193.56546,2020-01-23 00:36:20,2020-01-24 02:00:11
UNI,43502590,116014,164.2633222,14458.14526,2020-01-23 00:34:21,2020-01-25 10:00:10
USDC,45987197,116013,17.59640791,696.347842,2020-01-23 00:27:45,2020-01-25 10:00:06
UNI,47654381,116011,20.77547896,851.6657949,2020-01-23 00:24:23,2020-01-25 10:00:10
PEPE,42711648,116009,17.44661041,546.1712138,2020-01-23 00:20:28,2020-01-24 01:00:30
